ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
09692.png,0.5701825,0.096501224,0.16263755,-0.20527573,0.3284817,-0.02411745,-0.10078808,0.21106504,-0.07400566,-0.2577955,-0.19232894,0.5661636
09693.png,-0.7144692,-0.116351925,-0.16080387,0.44870663,-0.24023296,-0.69411707,0.2671281,-0.3303102,0.07941812,0.19780765,-0.047931634,-0.49418607
09694.png,-0.37744483,0.14229329,0.14454354,-0.75228846,-0.04885414,0.22692443,-0.8182427,-0.0066711525,-0.12816244,0.8952229,0.43876943,-0.13846157
09695.png,-0.48148468,-0.04913617,-0.26092774,0.9765395,-0.55728596,-0.47964823,0.86741763,-0.25591195,0.30567446,-0.560814,0.43983254,-0.19526818
09696.png,0.756864,0.4480856,-0.25642172,0.23528495,-1.2483298,1.1083707,-0.08532461,0.5195327,-0.16577841,0.5366283,0.6570674,0.48281676
09697.png,-0.39891943,-0.13073291,0.29612705,-0.1530803,0.20314556,-0.15950885,0.6430588,-0.7578952,0.2424703,-0.19604337,-0.071486786,-0.38979858
09698.png,-0.29062027,-0.28990614,-0.36393845,0.13258392,-0.03685073,-0.38826254,-0.2774706,-0.5110588,-0.059726715,-0.25347453,-0.30121976,0.018073855
09699.png,0.9494962,0.44443536,-0.1173853,0.5481454,0.3918911,0.30178735,-0.22845766,0.8356569,0.3080551,-0.7857145,-0.0687371,0.0221768
09700.png,0.3051495,-0.34761932,0.71111,-0.50553304,0.7208307,-0.18362589,-0.59339213,0.065334626,-0.10401112,-0.076156385,-0.22610314,0.6694733
09701.png,-0.62550974,-0.45150834,0.33164498,0.47150466,-0.46611735,-0.4993116,0.9157123,-0.28191108,0.5774391,-0.17988208,-0.21627147,0.12920175
09702.png,-0.26708606,-0.037411027,-0.21631338,0.96157885,-0.65997833,-0.572213,0.98606616,-0.3837038,0.06551726,-0.3404951,-0.06767426,0.30368504
09703.png,-0.43372378,-0.30219942,-0.24818997,0.003329426,0.090495944,-0.43055835,0.27288806,-0.65288794,0.29234698,-0.021029448,-0.0021236483,-0.35215506
09704.png,0.37046584,-0.09280271,0.13530315,-0.40233675,0.24664374,0.06297352,-0.52909046,-0.068642005,0.022070857,0.15149516,-0.24290779,0.44619572
09705.png,0.072306834,-0.2853497,0.25308752,-0.6353209,1.3219326,-1.2837559,0.9610371,-1.0667034,0.19088385,0.3321758,-0.8315291,-0.2811053
09706.png,-0.28620148,-0.3576368,-0.4920899,0.06246391,-0.20391364,-0.16870977,0.48592582,-0.5322056,-0.21366742,-0.43540412,0.054511227,-0.32054225
09707.png,-0.32214218,-0.20691268,-0.06962003,1.0520159,0.61978465,-0.6855885,0.2587177,0.3550863,0.11547655,-0.82747906,-0.15653096,-0.35642728
09708.png,0.95001,0.7932795,0.39497316,0.36690775,-0.21587962,0.21414798,-0.14208242,0.72489834,-0.10286649,-0.44958788,0.014909824,0.40394816
09709.png,0.836104,0.39824373,0.013732536,0.20375767,0.03832384,-0.10623147,0.010432087,0.6845647,0.2168161,-0.47724134,-0.25286987,0.14056282
09710.png,0.4114597,0.9434223,-0.2514299,0.4049046,-1.5503664,1.0844493,-0.19184196,0.65004134,-0.37280172,0.45804045,0.8063565,0.23443444
09711.png,0.09524878,1.009206,-0.38278565,1.0055581,-1.4570491,1.3256353,0.0595041,-0.16812195,-0.13363892,-0.17657346,0.5488176,0.12791388
09712.png,0.69462365,0.021764359,-0.022322932,0.03647816,0.7025557,-0.5233475,0.29046056,0.18521503,0.1885157,-0.85525614,-0.021262,0.45707807
09713.png,0.37896594,0.6171274,-0.4154049,1.6128644,-0.22416084,-0.39257607,0.23344064,0.5004617,-0.4505193,-1.308631,-0.3041778,0.13051972
09714.png,0.3917933,0.65397906,-0.63156664,0.19231462,-1.7361778,0.43269405,0.1834853,0.48270908,0.08337724,-0.15003489,-0.073927335,-0.30803922
09715.png,-0.8410117,-0.69344664,-0.076048374,-0.2917327,0.3749887,-0.35342112,0.2703241,-1.39218,0.365624,0.6507611,-0.11665753,0.06867562
09716.png,0.7131035,0.504965,0.08536731,0.16147482,-0.50317776,0.4864451,-0.33123586,0.6175082,0.1469157,-0.56231797,0.21097964,0.5757349
09717.png,0.04807018,-0.64385056,0.2517257,0.2566754,1.1117817,-1.1718199,0.6059105,-0.42794165,0.68085337,-0.31811374,-0.7742802,-0.013541432
09718.png,-0.8618816,-0.68549466,0.31753537,-0.720081,0.954333,-0.72538465,-0.10043966,-1.1716784,-0.12317617,0.4043283,-0.2022959,0.15745273
09719.png,-0.44308004,-0.24875547,-0.26664105,-0.06151542,0.15498585,-0.4652113,0.37927288,-0.34652922,0.11063549,0.09274813,0.30750605,-0.7567894
09720.png,-0.53779393,0.4466661,-0.5558207,0.043135494,-0.3271666,-0.36511043,0.1527713,-1.0688299,0.00952393,0.120071344,-0.23587972,-0.017165424
09721.png,-1.7526355,0.07893079,-0.5520971,-0.8349898,0.36504176,-1.5968922,-0.24498028,-0.7047857,0.63112193,1.0360887,-1.0569599,-0.47822776
09722.png,-0.70850706,-0.4904002,-0.06801535,-0.19620539,0.39207634,-0.51696247,0.25677007,-0.46764794,-0.09845054,0.1089386,-0.20456827,-0.28534684
09723.png,-0.7436352,-0.77662206,0.069023624,-0.12650421,0.68249583,-0.8176507,0.5689685,-0.8726283,0.25518322,0.16013838,-0.26647758,-0.3108198
09724.png,0.88279223,0.060776733,0.43245548,-0.09524669,0.26675925,0.15179907,-0.31701696,0.43062976,0.17473042,-0.16981414,-0.18665028,0.3254492
09725.png,1.6375324,0.46806172,0.12214695,0.8226799,-0.09138131,0.59540623,-0.35676938,1.2157775,-0.1415,0.025681728,0.6804328,0.65322965
09726.png,-0.2904487,-0.84205705,-0.11204328,-0.0106089115,0.04372016,-0.6900024,-0.17251825,0.46572468,-0.6660528,-0.40206325,0.10998908,-0.9453379
09727.png,-0.74447536,-0.12595326,-0.18774651,-0.0054481775,-0.17558672,-0.45597073,0.30700982,-0.5280771,0.18640469,0.14787698,0.22006488,-0.136699
09728.png,-0.6935235,-0.19395864,-0.0046863426,0.44565657,0.23393597,-0.61555433,0.6611973,-0.42323694,0.068764836,-0.13177256,0.052512273,-0.3131814
09729.png,0.8575052,0.123371564,0.20470278,0.028471991,0.38976926,-0.062323637,-0.23194745,0.5757965,-0.0061343443,-0.39427838,-0.42637873,0.4369553
09730.png,0.73993504,0.8303507,-0.10147494,0.23377773,-0.9799288,0.52597976,-0.34692162,0.7509685,-0.10925202,0.25707224,0.0411945,0.18781768
09731.png,-0.91036713,-0.6321067,0.027379407,-0.64775014,-0.20599811,-0.2378114,0.22672662,-0.9309297,0.35164216,0.9946031,0.03815659,-0.20633888
09732.png,-0.72290736,-0.20762417,0.096169904,0.057941377,0.047185916,-0.5526854,0.24369591,-0.33294812,0.33127668,-0.22833478,-0.05105415,-0.31880847
09733.png,0.8380349,0.4943735,0.2084526,0.08330752,-0.104337946,0.35894942,-0.44829127,0.70799005,-0.08268103,-0.35726824,-0.048121713,0.50200725
09734.png,-0.7418133,-0.7699909,0.01939906,-0.14726143,0.4797549,-0.59970415,0.6405768,-0.75051063,0.40933904,0.20820072,-0.07393773,-0.39754736
09735.png,1.1053655,1.1188856,0.0559372,1.1687118,-0.6338559,0.07418325,-0.5188699,0.9339491,-0.4095395,-0.82229793,-0.23007537,0.5586547
09736.png,0.8014663,0.31012556,0.15547001,0.39316162,0.13380732,-0.112279154,-0.09725296,0.85008657,-0.07790796,-0.4514577,-0.16550887,0.57041913
09737.png,0.76756656,0.55596876,0.3990811,0.12343827,-0.31619456,0.80153525,-0.0041815564,0.64936876,0.042904824,-0.22664036,0.17513058,0.5011404
09738.png,-0.13628356,-1.046343,0.44838038,-0.1490313,1.3266025,-0.87733644,0.90729135,-0.8414002,0.709543,-0.026533118,-0.6827817,0.07590114
09739.png,0.10556849,-1.0797865,0.22569968,-0.82051945,1.2919285,-0.72762144,0.29254293,-0.96398634,0.40263548,0.032830022,-0.33611003,-0.019580262
09740.png,-0.61391395,-0.47511446,-0.15722598,0.17979842,0.08538276,-0.64202255,0.5321309,-0.89758396,0.13347346,0.45042932,-0.30408436,-0.49888983
09741.png,-0.83471566,-0.50007915,0.027231498,-0.23436454,0.5539041,-0.18097271,0.32475382,-0.35816765,-0.049870312,0.39840943,0.14163043,-0.43101552
09742.png,-0.5087493,0.13746466,-0.30935654,-0.16316697,-1.2417257,0.62488246,-0.32759988,0.53221077,-0.58186823,0.77716225,0.57977694,-0.35497728
09743.png,-0.9173412,-0.9903201,-0.8232055,0.18218338,-0.54704833,-0.045431234,0.41178846,-0.79444665,-0.24985673,0.034087375,0.08940268,0.035324037
09744.png,-0.5896851,-0.41004893,-0.32105103,0.4320382,0.46703818,-0.47979835,0.47689795,-0.45513126,0.41313836,-0.20750313,-0.12767264,-0.190749
09745.png,-0.21171653,0.1142882,0.06508656,-0.39879203,0.20970745,-0.14869417,0.33145374,-0.07471753,0.17534049,0.5609495,-0.46533182,-1.2339749
09746.png,-0.121201254,-0.009758556,-0.11268586,0.32618225,-0.19157676,-0.8546864,0.6335656,-0.6157328,0.44311833,-0.18050373,-0.5056237,-0.19883782
09747.png,-0.9441573,-0.51745194,-0.120006576,-0.29111338,0.1077562,-0.26725894,0.32829285,-0.76023936,0.059162408,0.5383344,-0.022751162,-0.42513952
09748.png,-0.534332,-0.5286076,-0.26528868,0.07728629,0.14429405,-0.2745882,0.67327905,-0.50552475,0.32489657,0.16959774,0.0026723128,-0.4209713
09749.png,0.73092484,-0.15891878,-0.05568777,-0.54864955,-0.118957534,0.53675544,-0.8560794,0.43084767,0.020239891,0.029759029,-0.06219294,0.3110159
09750.png,-0.5499501,-0.33272752,0.075654164,0.0044927597,0.23460032,-0.147708,0.31624046,-0.6941345,0.26242772,-0.026069498,-0.036866136,-0.3254431
09751.png,-0.11017474,-0.7255417,1.0635349,-1.266494,0.8032804,-0.17289993,0.21768785,-1.2153881,-0.098760396,0.35366908,0.2884658,0.13247763
09752.png,0.8206464,0.035615973,0.3592288,0.0033121854,0.37873474,-0.13228874,-0.29041505,0.4035875,0.017085964,-0.36548954,-0.22313379,0.44625327
09753.png,-0.75896025,-0.31233025,-0.54142165,0.13718046,-0.3283396,0.014511069,0.01024989,0.1998198,-0.69978434,0.449741,0.070590615,-0.03450319
09754.png,-0.4849608,-0.22544543,-0.116328135,-0.14710599,0.26095876,-0.15094037,0.13471109,-0.204945,-0.23532164,0.2931068,-0.0021756906,0.063258104
09755.png,0.32399967,-0.40108192,-0.26140478,0.15768048,1.1889602,-1.2365618,0.12757984,0.059110142,0.07069762,-0.4475603,0.2974016,-0.027532866
09756.png,-0.98300576,-0.84001523,-0.10842694,-0.5018146,-0.10429914,-1.1664358,0.3832305,-1.3403044,0.31608623,0.89230746,-0.96003985,-0.1594064
09757.png,0.9616392,0.45229495,0.19281384,0.26314646,-0.063507095,0.15755428,-0.096297346,0.60192907,0.028869318,-0.32867932,-0.041631885,0.4411787
09758.png,-0.31142685,-1.277496,0.4312012,-0.6566814,0.43209812,0.22856787,-0.16245401,-0.7918099,0.104767434,0.47568616,0.5195086,0.16200624
09759.png,-0.8125196,-0.65828896,-0.39641657,0.44316736,-0.026308965,-0.80859953,0.84025484,-0.5864208,0.42122445,-0.06582535,-0.101264276,-0.43022004
09760.png,1.01003,0.2660372,0.24452008,0.72420037,-0.143709,0.03455516,-0.06904336,0.561339,0.12561995,-0.48265922,-0.58765155,0.7691819
09761.png,0.417657,-0.33699018,0.36029983,-0.6735743,1.1467099,-0.1781881,-0.13241053,-0.40149295,0.4764971,0.11042493,0.020945137,0.004392637
09762.png,-0.94249886,-0.66884977,-0.1962428,-0.0030397326,0.090241924,-0.28178686,0.16845405,-0.58431834,0.121814325,0.2652973,0.25832528,-0.14888719
09763.png,0.61645985,0.32054394,0.43334195,0.09455157,0.041336585,-0.0776485,-0.025771908,0.44464254,-0.07776965,-0.48438072,-0.016059482,0.43528107
09764.png,0.020637583,-0.47211704,0.032700583,-0.45635307,1.0510017,-0.3876031,0.10492695,-0.29320297,0.05527489,0.10292303,0.0059584733,0.41731706
09765.png,0.6283215,0.38152856,0.25725013,-0.28608805,-0.16002063,0.36396685,-0.58858377,0.57546115,-0.5415913,0.0023350362,-0.041114546,0.112552844
09766.png,-0.6585198,-0.35987878,-0.30198243,0.35648665,-0.15916076,-0.76892865,0.6849924,-0.5006075,0.24921969,-0.13424593,0.19904831,-0.3400962
09767.png,1.0043203,0.6332791,0.14968084,0.26824078,-0.1253684,0.25752547,-0.28817385,0.74720466,0.023973556,-0.6366866,0.051206954,0.5018317
09768.png,0.64082074,0.34128153,0.028344227,0.65335286,0.0131001575,-0.27297646,0.11911405,0.62535864,0.18523657,-0.9556216,-0.3157191,0.45619297
09769.png,-0.21660303,-0.10224367,0.1419401,-0.38271073,-0.22797209,0.5262164,0.64901894,-1.1130735,0.68526727,1.0935028,0.5859281,-0.4063444
09770.png,0.33779523,-0.40144473,0.5941477,-0.94543886,1.3221551,-0.15046047,-0.19974262,0.0066049774,-0.023189483,-0.10971109,-0.08839119,0.41506922
09771.png,-0.6287419,-0.6213075,0.031726316,0.07132247,0.20611158,-0.5874627,0.49026698,-0.5882989,0.1856502,0.19424528,-0.4694055,-0.20504604
09772.png,0.2600218,-0.5319693,0.86106896,-0.17048842,0.8735354,-0.68550074,0.5960836,-0.1592991,0.01752668,0.070443325,-0.39615136,0.424857
09773.png,0.7669904,0.38205135,0.34364483,0.41111454,-0.16211607,0.12847225,0.008055426,0.5101982,0.09870213,-0.45469284,-0.23058012,0.1963983
09774.png,1.014062,1.2920488,-0.9013574,0.7865927,-0.22862954,0.44734553,-0.7581105,1.5308089,-0.85408986,-0.73346066,0.27036288,0.55301017
09775.png,-0.7911957,-0.20410477,-0.26007736,0.46633175,0.09622063,-0.37146965,0.6023261,-0.20285898,0.12841597,-0.3129417,0.22949216,-0.49880925
09776.png,-0.7543686,-0.60327137,-0.22642626,0.011641741,0.43029436,-0.6227522,0.56799877,-0.79577947,0.37030646,0.10212099,-0.09176353,-0.47959042
09777.png,0.2296292,0.018522447,-0.3995747,-1.0495291,0.57823956,0.8176502,-0.6459464,0.20647228,0.13635951,0.67059416,0.019356092,0.23552696
09778.png,0.36111066,0.397943,0.12750524,0.8474003,0.35716462,-0.32714245,-0.14348277,0.5107793,0.0069199447,-0.9531896,-0.11635589,0.4918863
09779.png,0.6143005,1.3255394,-0.16147856,0.19442907,-0.9253392,0.82954895,-0.31758428,1.1144655,-0.33206037,0.068959534,0.44845828,0.05634565
09780.png,-1.1361996,-0.8882708,-0.6757613,0.28236365,-0.1892515,0.30410042,0.45316997,-0.79268825,0.4033564,0.38792688,-0.027045587,-0.31379247
09781.png,0.93014324,0.5052109,0.016337438,0.25536028,-0.38275242,0.17937614,-0.15761021,0.7186631,0.12555602,-0.53265196,-0.5098909,0.26458514
09782.png,0.2512538,0.23079666,0.3902486,-1.089932,0.7324104,0.7296844,-0.5341162,0.797029,0.00043665804,0.41149792,-0.11713647,0.08631723
09783.png,0.7836032,0.54512286,-0.14405902,1.132104,-0.0145037,0.05422073,-0.8067965,0.70330304,-0.4861426,-0.15421997,0.70254356,-0.30279952
09784.png,0.74801,0.3194915,0.2992289,0.05080636,0.22918221,0.057554238,-0.36457196,0.5547753,-0.018950624,-0.40485328,-0.20019126,0.45905823
09785.png,-0.7764441,-0.5545157,-0.017016279,-0.12930192,0.260465,-0.45708483,0.43345279,-0.7598975,0.1616372,0.37376213,-0.027018378,-0.35785893
09786.png,0.6063156,0.40035367,0.1021948,-0.111926496,-0.3722343,0.517221,-0.69093674,1.0447183,-0.27933708,-0.38539317,0.041101262,0.2834138
09787.png,0.2909517,0.21744843,0.44213358,-0.17670508,0.37511835,-0.4968085,-0.10544255,0.31857416,0.15071544,-0.50414795,-0.38474807,0.23279284
09788.png,-0.6106922,-0.7776033,0.5737146,0.4464275,1.5175322,-1.358672,0.71520525,-0.40409255,0.47310907,-0.52035403,-0.491087,0.30105957
09789.png,0.7823352,0.21041949,0.39662758,0.111393794,0.27994266,0.0007758052,-0.25544655,0.5907735,0.082114846,-0.47474435,-0.18948886,0.5262781
09790.png,0.5387802,-0.18124531,0.18813501,-0.3597247,0.3232258,0.20115764,-0.3723576,0.3764955,-0.03658089,0.25263494,-0.39223158,0.22243433
09791.png,-0.67174995,-0.30838215,-0.14178638,0.22545546,0.18793274,-0.61953807,0.6743642,-0.5109976,0.35051867,0.10629905,-0.08013789,-0.25586686
09792.png,-0.31288835,-0.63188195,0.35652336,0.15970328,0.9295746,-0.6018861,0.53233105,0.5417839,0.48331782,0.029720897,-0.9629352,-0.049203396
09793.png,0.6706964,0.111747615,0.19353737,0.12205091,0.41222692,-0.06348414,-0.21891776,0.7065682,0.17586043,-0.6815919,-0.49220577,0.4992924
09794.png,-0.30519626,-1.0261288,-0.07469796,-0.6579449,1.0886565,-0.38454545,0.44692788,-0.21695885,0.4013322,0.82180077,0.06919434,-0.37731344
09795.png,1.0037134,0.8334436,0.08485629,0.7481507,-0.49339923,0.21935257,-1.4059246e-05,1.0268903,-0.19859251,-0.7044374,0.078666665,0.48102245
09796.png,-0.6599953,-0.5365354,-0.1835425,-0.13296169,-0.088309705,-0.2861078,0.39071018,-0.8348162,0.13469543,0.47490042,0.050924473,-0.58518106
09797.png,0.604455,0.23345824,0.49166122,0.3580704,0.060876597,-0.41022417,0.07238298,0.51892394,0.31874844,-0.7513577,-0.31002098,0.6108864
09798.png,0.71339035,0.7819936,-0.25045192,1.5334238,-0.06962918,-0.20985074,0.10508499,1.0791134,0.08878419,-1.1852453,0.24804133,0.24300173
09799.png,0.81249714,-0.36641887,0.17938122,-0.46536407,0.9531299,-0.28006354,-0.29030514,0.27213198,0.110349275,-0.78129905,-0.13531192,0.69184107
09800.png,0.56148976,0.30178913,0.42897293,-0.17180032,0.36072218,-0.022435287,-0.44855493,0.72627956,0.059146285,-0.3895458,-0.07235836,0.5790227
09801.png,-0.58645,0.0099270735,-0.31160358,0.83176875,-0.15836759,-0.69676805,0.5966864,-0.5138964,-0.049387917,-0.8184947,-0.014156999,0.23463316
09802.png,0.8026096,0.34512892,0.22701244,-0.005407661,0.12520997,0.27353492,-0.37130272,0.72561467,-0.028658492,-0.49325258,-0.09283122,0.5124806
09803.png,-0.51478356,-0.4234014,-0.17055659,0.29915753,0.2633786,-0.4432725,0.43615028,-0.542069,0.07576501,0.22011219,-0.102713615,-0.6495706
09804.png,0.59076273,-0.091984905,0.32277837,-0.09876402,0.679149,0.003638348,0.024694838,-0.035315208,0.48079145,-0.4735145,-0.30675545,0.14514944
09805.png,-0.53490734,-0.4580009,0.16230671,0.09394279,0.720702,-0.56402206,0.6254313,-0.34399474,-0.17897825,-0.03231979,0.081581086,-0.3532467
09806.png,0.49346325,-0.5023782,0.026700122,-0.37704086,0.20237048,-0.8330033,-0.7623835,-0.01161062,-0.18262205,0.13047206,-0.72989875,-0.15095167
09807.png,-0.71355826,-0.17982502,0.097535476,0.24119005,0.55414027,-0.70191747,0.31351802,-0.4095132,-0.13292322,-0.21736735,0.10213275,-0.27503654
09808.png,0.81995785,0.4491806,0.31014025,0.37798515,-0.12302275,0.19473626,-0.18584883,0.79691637,-0.09229769,-0.59453744,0.06979593,0.5158054
09809.png,0.7443216,0.16564755,0.33060074,-0.07798621,0.44106823,0.07613479,-0.3895966,0.53762734,-0.018152235,-0.35601228,-0.14808823,0.43314722
09810.png,0.672804,0.13898511,0.26510862,-0.53564894,0.21014224,-0.29475114,-0.64734524,0.24931009,-0.09543006,0.09615501,-0.45324102,0.5712221
09811.png,-0.26278898,0.36519176,0.15507537,0.4919729,-0.45371494,0.86620986,-0.3791384,1.2037454,-0.71431124,-0.28412393,0.95464873,-0.037847236
09812.png,-0.12638019,0.40187097,-0.15556158,0.37177992,0.14389239,-0.7339555,0.87517315,-0.58638966,0.51027393,-0.3790983,-0.58912075,-0.07941051
09813.png,0.9940404,0.7376927,0.12820284,0.082622856,-0.40725693,0.19618587,-0.0046262965,0.99196064,-0.45553017,-0.6411653,0.2047947,-0.003440084
09814.png,0.05417751,0.23728831,0.8032826,-0.29392636,-0.22159131,0.054215737,-0.34154597,-0.7868898,0.19732285,-0.32938254,-0.5223225,0.97249633
09815.png,-0.5715214,-0.6954966,0.21915965,-0.2829062,0.40808374,-1.2390966,0.26059216,-1.3185391,0.9210491,1.7645392,-1.1889846,-0.47476125
09816.png,0.5027338,0.6076316,-0.15392421,0.6318722,0.31687304,-0.20696492,-0.6032748,0.6822945,-0.53490967,-0.46022314,-0.4009198,0.22901799
09817.png,-0.021869283,-0.94699746,0.5426847,-0.06186875,1.0508933,-0.65674496,0.40152776,-0.12794274,0.14321534,-0.32610393,0.15473658,-0.56941515
09818.png,0.6464976,0.055590175,0.11567752,-0.12562026,0.257597,-0.27088454,-0.31710565,-0.18300039,-0.46054968,-0.30032396,-0.50698805,0.1651599
09819.png,0.9379548,0.4111953,-0.095961764,0.5643151,0.42590094,-0.5811692,-0.07882992,0.58981276,0.39254,-0.7490732,-0.74321693,0.06176634
09820.png,-0.8189567,-0.74469274,-0.57708704,0.68370676,-0.37578174,-0.85084546,0.74934757,-0.95343333,0.5773738,-0.07118558,0.27972385,-0.38213527
09821.png,-0.24308102,-0.13612558,0.040070444,-0.11702111,-0.8802241,0.979861,1.6170917,0.4327568,0.38716653,-0.044466734,0.7678868,-0.030849235
09822.png,0.78941256,0.5224126,-0.5585905,1.685409,-0.6665006,0.3785847,-0.30996835,0.84556985,-0.18154958,-0.66076505,1.2267809,0.7671812
09823.png,-1.0710276,-0.9711184,0.4668617,-0.91506886,1.575777,-0.01617826,-0.0773552,-0.9059017,0.4243721,0.35849264,0.026042035,0.22931398
09824.png,-0.7063772,-0.3224882,-0.18652983,-0.07444784,0.0942508,-0.36803678,0.5398738,-0.70152986,0.116343826,0.17313641,-0.017659204,-0.42891297
09825.png,-0.027348798,-0.4845059,-0.30094147,-0.13387734,-0.7726099,-0.38162258,0.49350542,-0.32306916,0.28551325,0.69823813,-0.27696744,-0.6987941
09826.png,0.01563469,-0.108384885,0.42347822,-0.34731266,1.3424929,-0.70868325,0.12157399,-0.046270035,0.53728795,-0.5585667,0.06057436,0.5425712
09827.png,-0.5699249,-0.2650873,-0.18702845,-0.020285487,0.039629985,-0.51339096,0.35451132,-0.7901835,0.58477247,0.5721559,-0.1989581,-0.8244696
09828.png,0.85845184,0.16842295,0.26812896,0.16236483,0.1274681,0.22562881,-0.19425157,0.59268284,0.08317548,-0.1136061,-0.12501074,0.5924217
09829.png,-0.33421794,0.23707025,-0.2594785,0.22853437,-0.58460695,-0.05481706,-0.005974017,-0.18236952,0.08420274,0.034390964,0.19926174,-0.4293576
09830.png,-0.1538103,-0.3018056,-0.119360045,-0.30666587,0.52921444,0.0920142,0.94757646,-0.21544544,0.20318918,-0.19684598,0.26654986,-0.4410972
09831.png,0.8879816,0.19619443,0.26968515,0.13149211,-0.033717703,0.32549405,-0.15348631,0.51736844,-0.020988373,-0.02552951,0.05378995,0.6347973
09832.png,0.3646175,0.56037045,-0.15674143,-0.048494175,-0.7612189,0.052291572,-0.719662,0.79400545,0.0020707566,-0.08156671,0.37596008,-0.13190348
09833.png,0.6637796,0.79176843,0.07373002,0.9368007,-0.025286864,-0.0068015545,-0.064007275,0.6854944,0.009148406,-0.25590917,0.34333807,0.118255615
09834.png,-0.9413712,-0.40636504,-0.065038875,-0.0141298175,0.29489118,-0.41150388,0.2055954,-0.5353333,0.18507583,0.17376943,-0.045429453,-0.41556978
09835.png,-0.653477,-0.23263012,-0.14843924,0.25916514,0.97605616,-1.2455107,0.34640604,0.35432455,0.20195258,-0.34976077,-0.5138314,0.0038584676
09836.png,-0.703596,-0.45920455,0.21273084,0.33958122,0.89409864,-0.92408,0.40373686,-0.48759082,0.36476505,-0.0019061025,0.101695634,-0.07126088
09837.png,0.6062678,0.23170389,-0.23329134,0.54190266,0.35977063,-0.3944794,0.29181644,0.32562158,0.40178698,-0.90864587,-0.6342156,0.06069009
09838.png,-0.5117972,-1.2951043,0.36529425,-0.85430765,0.99885017,-0.40094754,0.7489663,-1.1011125,0.829659,1.0950544,-0.90334964,-0.7583558
09839.png,-0.2904452,-0.9512646,0.6782148,-0.6345037,1.6760628,-0.8530872,0.2520914,-0.64712095,0.45377797,-0.14515719,-0.56225,0.120324135
09840.png,-0.7945633,-0.7977029,-0.07804908,0.124616906,0.7225196,-0.42898586,0.52897656,-0.45797017,-0.12006776,0.14814751,-0.11238683,-0.05250977
09841.png,0.6376705,0.5623295,0.097416714,0.19364291,-0.42316124,0.7916337,-0.16271213,0.5019149,-0.11101642,0.07424604,0.37384197,0.5345996
09842.png,-0.40536582,-0.43745658,0.1554148,-0.1307911,0.18021177,-0.81114477,0.43670815,-0.613521,0.13382909,0.2627692,-0.2543848,-0.4940714
09843.png,0.6418819,0.34478495,0.36730114,-0.37944093,0.39214844,0.016155368,-0.7255946,0.55908835,0.14110926,-0.036776625,-0.27232018,0.4053797
09844.png,0.42596823,-0.08903826,0.6262418,0.18986928,0.8980601,-0.7711672,-0.6467406,0.29377797,-0.38723174,-0.2752679,-0.21683894,0.90918714
09845.png,-0.7987783,0.46594918,-0.69791365,0.50560045,-0.3715705,0.037655137,-0.42011583,-0.12381511,-0.64095426,-0.29651716,0.9398558,-0.15277939
09846.png,-1.0575356,-0.3586685,0.2007317,-1.1020569,0.026146937,-0.47441286,0.66685313,-1.3804026,0.3546659,0.9021583,-0.6092205,-0.35171264
09847.png,0.67908597,-0.013164351,0.28136936,0.2891134,0.61553305,-0.08473847,-0.27323183,0.35185435,-0.01292002,-0.2967247,-0.2586455,0.59806484
09848.png,0.2499233,0.036899872,0.21605444,-0.043541133,1.0117656,-0.36294064,0.34442055,-0.5449048,0.9174331,0.5637235,-0.28032842,-0.63206285
09849.png,-0.48586488,-0.9391576,0.34753755,-0.039090186,0.7116445,-0.5908215,0.6762641,-0.70874673,0.39728144,-0.05126956,-0.17564592,-0.17002212
09850.png,-0.5135277,-0.43178523,-0.0025695432,0.37418237,0.71181136,-0.86987126,0.9797191,-0.5405534,0.6957318,-0.5086625,-0.124793,-0.16631208
09851.png,0.8527363,0.40459567,0.21747558,0.06352118,0.017821599,0.21645002,-0.3725135,0.6760254,-0.05293241,-0.38289744,-0.12841462,0.49466172
09852.png,-0.45159647,0.15225701,-0.07599518,0.03388743,-0.553918,-0.047475375,0.62601787,-0.50047696,0.073450685,0.5540712,0.19698134,-0.25648364
09853.png,-0.88430345,-0.57861304,-0.4292054,0.12390277,0.718932,-0.61820555,0.77636963,-0.21116868,-0.059759453,0.23559739,-0.15305556,-0.7361375
09854.png,0.92426777,0.2606467,0.1299467,0.119570106,0.19289045,0.13740127,-0.4256284,0.6749338,0.038344577,-0.4689598,-0.22256988,0.7751762
09855.png,0.08090188,-0.4050183,0.7450824,-0.029642314,0.9652295,-0.8817425,0.64866805,-0.68586457,0.4686403,-0.64834446,-0.6026584,0.56895757
09856.png,-0.65873325,-0.44296947,-0.19086511,-0.014983594,-0.019482177,-0.42575705,0.57621485,-0.7256981,0.21689217,0.29020897,0.04950612,-0.51810557
09857.png,0.8541382,0.3217014,0.3405622,0.22769722,0.1694514,-0.031666704,-0.21533546,0.186878,0.0980519,-0.41061997,-0.33880284,0.35872892
09858.png,-0.6454245,-0.45608154,-0.18927352,-0.0016517788,0.2348888,-0.51763046,0.4251364,-0.63045424,0.10939902,0.13257721,-0.29364306,-0.39623347
09859.png,0.26385063,-0.16059299,-0.290191,-0.12699066,-0.14035621,0.09661359,-0.14887604,-0.15982106,-0.23556322,0.262241,-0.5078889,-0.13090709
